,lsh_id,real_id,lat,lon
4178,4178,4772463300,30.6621289,104.0455896
4179,4179,4772463301,30.6623382,104.0450365
4180,4180,4772463304,30.6615626,104.0451807
4181,4181,4772463305,30.6631339,104.0454958
4182,4182,4772463318,30.661778,104.0444985
4183,4183,4772463319,30.6635597,104.0450095
4184,4184,4772472222,30.6631423,104.0448994
4185,4185,4772476118,30.6612464,104.0472241
4186,4186,4773199345,30.6742974,104.0085954
4187,4187,4773199346,30.673644,104.0084457
4188,4188,4773199350,30.6731203,104.0086354
4189,4189,4773199355,30.6717483,104.0098092
4190,4190,4773199356,30.6710259,104.0096662
4191,4191,4773199362,30.6736884,104.0081134
4192,4192,4773199366,30.6739449,104.0085167
4193,4193,4773199368,30.6718599,104.0092109
4194,4194,4773199373,30.6726026,104.0146418
4195,4195,4773199386,30.6717262,104.0149086
4196,4196,4773199393,30.6716141,104.0144083
4197,4197,4773199395,30.6719686,104.0145105
4198,4198,4773199396,30.6725055,104.0150693
4199,4199,4773199402,30.6720348,104.0149722
4200,4200,4773199403,30.6723964,104.0141622
4201,4201,4773199407,30.6729877,104.0132292
4202,4202,4773199416,30.6696427,104.0113671
4203,4203,4773199418,30.6683388,104.0121251
4204,4204,4773199728,30.6676926,104.0124254
4205,4205,4773916492,30.659593,104.0010094
4206,4206,4773916782,30.6576897,104.0028915
4207,4207,4779165699,30.6309187,104.018516
4208,4208,4779165708,30.6364915,104.0258567
4209,4209,4779165710,30.6362246,104.0255253
4210,4210,4779165711,30.6369783,104.0246201
4211,4211,4779165712,30.6366168,104.0250542
4212,4212,4779165722,30.6386009,104.0240344
4213,4213,4779165735,30.6267044,104.0402194
4214,4214,4779165736,30.6248795,104.0390582
4215,4215,4779165737,30.6238537,104.0412103
4216,4216,4779165739,30.6296717,104.0346867
4217,4217,4779165742,30.6314375,104.0357876
4218,4218,4779165745,30.6177353,104.034375
4219,4219,4779165747,30.619974,104.0358252
4220,4220,4779165748,30.6189881,104.038071
4221,4221,4779165755,30.6265117,104.0310451
4222,4222,4779165758,30.6261734,104.0308368
4223,4223,4779165760,30.63338,104.0516044
4224,4224,4779165762,30.6318355,104.0528905
4225,4225,4779165764,30.6360681,104.0734784
4226,4226,4779165766,30.6379987,104.0736822
4227,4227,4779165767,30.6363316,104.074272
4228,4228,4779165769,30.6365283,104.0737457
4229,4229,4779165771,30.6383748,104.0735001
4230,4230,4779165773,30.6381677,104.0735962
4231,4231,4779165778,30.636525,104.0734961
4232,4232,4779165781,30.6360277,104.0730418
4233,4233,4779165783,30.6357363,104.0735452
4234,4234,4779165786,30.633853,104.0737251
4235,4235,4779165787,30.6338618,104.0738243
4236,4236,4779165789,30.6357646,104.0737879
4237,4237,4779165791,30.6368824,104.0734853
4238,4238,4779165794,30.6368945,104.073728
4239,4239,4779165796,30.6358728,104.0737808
4240,4240,4779165800,30.6358011,104.0735412
4241,4241,4782067637,30.6257234,104.0272821
4242,4242,4782067638,30.6277303,104.0285911
4243,4243,4782067643,30.6234752,104.0305219
4244,4244,4782067651,30.6252882,104.0281628
4245,4245,4782067655,30.625138,104.0269049
4246,4246,4782067656,30.6248016,104.0266882
4247,4247,4782067658,30.6249139,104.0274113
4248,4248,4782067663,30.6254565,104.0292764
4249,4249,4782067665,30.626368,104.0286114
4250,4250,4782096992,30.625251,104.024727
4251,4251,4782097001,30.6270492,104.0245368
4252,4252,4782097003,30.6252512,104.0248876
4253,4253,4782097004,30.6252518,104.0233075
4254,4254,4782097006,30.6261211,104.023372
4255,4255,4782097008,30.6270058,104.0236448
4256,4256,4782097009,30.6273549,104.0238794
4257,4257,4782097012,30.6267233,104.0252487
4258,4258,4782097014,30.6266887,104.0243054
4259,4259,4782097015,30.6270226,104.0244007
4260,4260,4782097016,30.6256113,104.0240079
4261,4261,4782097017,30.625757,104.024093
4262,4262,4782097018,30.6259512,104.0236958
4263,4263,4794944066,30.6792291,104.0581489
4264,4264,4794944069,30.679102,104.0583524
4265,4265,4794944071,30.6610655,104.0695732
4266,4266,4794944074,30.6608049,104.0695791
4267,4267,4794944078,30.6460463,104.0639338
4268,4268,4794944084,30.6455207,104.0595186
4269,4269,4794944088,30.6451499,104.0695466
4270,4270,4794944089,30.6451373,104.0707094
4271,4271,4794975945,30.639873,104.0639714
4272,4272,4794975964,30.6425036,104.0562795
4273,4273,4794975965,30.643202,104.0552771
4274,4274,4794975966,30.6469615,104.0564259
4275,4275,4794975971,30.646479,104.0574001
4276,4276,4794975972,30.6456471,104.0567283
4277,4277,4794992619,30.6398884,104.0676252
4278,4278,4794993822,30.6433157,104.070735
4279,4279,4799100434,30.6463693,104.0312716
4280,4280,4799100435,30.646296,104.0311109
4281,4281,4799100436,30.64618,104.0308843
4282,4282,4799100437,30.6480557,104.0307629
4283,4283,4799100438,30.648059,104.0303384
4284,4284,4799100439,30.6501864,104.0300487
4285,4285,4799100440,30.6501769,104.030402
4286,4286,4799195759,30.6279102,103.9947516
4287,4287,4799195760,30.6252866,103.9963939
4288,4288,4799195773,30.614573,103.9944538
4289,4289,4799195774,30.6143894,103.9944487
4290,4290,4799195775,30.6135745,103.9963882
4291,4291,4799195782,30.6216994,103.9888269
4292,4292,4874328001,30.6219598,104.101143
4293,4293,4874328003,30.6217878,104.1027681
4294,4294,4874328134,30.6260118,104.0998453
4295,4295,4877246214,30.6272722,104.0995561
4296,4296,4877924396,30.6456255,104.1023277
4297,4297,4877924397,30.6465576,104.102899
4298,4298,4878041005,30.6219621,104.0995531
4299,4299,4878042023,30.6222534,104.1029333
4300,4300,4878042025,30.6221997,104.1028726
4301,4301,4880298880,30.6220867,104.101142
4302,4302,4880298882,30.6222069,104.1011411
4303,4303,4880298883,30.6217827,104.1011408
4304,4304,4896843834,30.6331035,104.1036892
4305,4305,4896843835,30.6285612,104.1016481
4306,4306,4902294945,30.6786932,104.0737365
4307,4307,4903105794,30.6737079,104.0679984
4308,4308,4903105797,30.6735441,104.0681772
4309,4309,4903105799,30.6649858,104.0867024
4310,4310,4903105800,30.6651472,104.0867655
4311,4311,4903105801,30.6594577,104.079126
4312,4312,4903105802,30.65906,104.0789956
4313,4313,4903105804,30.6548096,104.0759883
4314,4314,4903105808,30.6534521,104.0822656
4315,4315,4903105809,30.6545654,104.0830373
4316,4316,4903105811,30.6565693,104.0842601
4317,4317,4903112572,30.6532597,104.074705
4318,4318,4903112577,30.6533085,104.0746169
4319,4319,4903112578,30.6614221,104.080239
4320,4320,4903112580,30.6591867,104.0786876
4321,4321,4903112581,30.6613816,104.0803356
4322,4322,4903112584,30.6605251,104.0799145
4323,4323,4906971006,30.65817,104.0686404
4324,4324,4906971007,30.6583255,104.0686791
4325,4325,4934383562,30.6249108,104.175468
4326,4326,4934383567,30.6249815,104.1755017
4327,4327,4934383590,30.6207914,104.1332781
4328,4328,4934383591,30.6212115,104.1323876
4329,4329,4934383638,30.6138388,104.1152966
4330,4330,4934383642,30.6156718,104.113117
4331,4331,4934383645,30.6162065,104.1130347
4332,4332,4934383649,30.6163126,104.1125643
4333,4333,4934383654,30.6187999,104.1145451
4334,4334,4934383661,30.6184139,104.1144276
4335,4335,4934383662,30.6183255,104.1124386
4336,4336,4934383665,30.6184231,104.1141593
4337,4337,4934383670,30.617146,104.1126044
4338,4338,4934383671,30.6188761,104.1123169
4339,4339,4934383678,30.6154639,104.1126949
4340,4340,4934383687,30.6157501,104.1162622
4341,4341,4934383689,30.6160087,104.1156346
4342,4342,4934383692,30.6143513,104.1140842
4343,4343,4934383695,30.6133245,104.1124539
4344,4344,4934383696,30.6132899,104.112318
4345,4345,4934383701,30.6122761,104.1261903
4346,4346,4934383702,30.612355,104.1261015
4347,4347,4934383711,30.6178992,104.1215773
4348,4348,4934383879,30.6239218,104.1377574
4349,4349,4934383880,30.6282394,104.1396272
4350,4350,4934383882,30.6259085,104.1375992
4351,4351,4934383884,30.6244515,104.136343
4352,4352,4934383885,30.6228549,104.1352287
4353,4353,4934383886,30.6229677,104.1349176
4354,4354,4934383887,30.6233919,104.1337845
4355,4355,4934383888,30.6250567,104.1345657
4356,4356,4934383889,30.6245554,104.1361149
4357,4357,4934383890,30.6291288,104.1344801
4358,4358,4934384345,30.6142661,104.1304919
4359,4359,4934443938,30.7118714,104.1721702
4360,4360,4934443939,30.7131443,104.1234928
4361,4361,4934443940,30.710252,104.1227576
4362,4362,4934443943,30.7124016,104.1273066
4363,4363,4934443950,30.7109858,104.1271305
4364,4364,4934443953,30.7120465,104.1288899
4365,4365,4934443955,30.7046258,104.1254764
4366,4366,4934443961,30.7065466,104.1245462
4367,4367,4934443962,30.7047962,104.1188264
4368,4368,4934443963,30.7043903,104.1168898
4369,4369,4934443964,30.7084722,104.1235953
4370,4370,4934443989,30.7150675,104.1453659
4371,4371,4934443995,30.7059634,104.144197
4372,4372,4934443998,30.7150659,104.1452142
4373,4373,4934444001,30.7054631,104.1438224
4374,4374,4934444006,30.6979854,104.1391531
4375,4375,4934444041,30.652116,104.1228969
4376,4376,4934444042,30.6519943,104.1227901
4377,4377,4934444048,30.6484774,104.1308983
4378,4378,4934444050,30.6497711,104.1309085
4379,4379,4934444054,30.6625449,104.1288712
4380,4380,4934444055,30.6666085,104.1261246
4381,4381,4934444056,30.6624262,104.1289594
4382,4382,4934444057,30.663708,104.1416616
4383,4383,4934444058,30.6625218,104.141327
4384,4384,4934444060,30.664003,104.144156
4385,4385,4934444062,30.6623745,104.1425709
4386,4386,4934444063,30.663058,104.1432441
4387,4387,4934444064,30.6643003,104.1402197
4388,4388,4934444065,30.6627037,104.1397905
4389,4389,4961076795,30.6848468,104.1621767
4390,4390,4961076796,30.6846144,104.1571464
4391,4391,4961076797,30.685018,104.1592372
4392,4392,4961076802,30.684425,104.1592748
4393,4393,4961076805,30.6850269,104.1599305
4394,4394,4961076806,30.6844311,104.1599731
4395,4395,4961076811,30.6845341,104.1556931
4396,4396,4961077522,30.6860057,104.1511512
4397,4397,4961077523,30.6876126,104.1555011
4398,4398,4961077524,30.6876757,104.1568762
4399,4399,4961077525,30.6878185,104.1590896
4400,4400,4961077526,30.6907204,104.1552944
4401,4401,4961077527,30.6907954,104.1566639
4402,4402,4961077528,30.6908968,104.1587903
4403,4403,4961077536,30.6895622,104.1451168
4404,4404,4961077539,30.6873529,104.1487906
4405,4405,4961077551,30.6897991,104.1494366
4406,4406,4961077565,30.6915071,104.1466698
4407,4407,4961077577,30.6949873,104.1457522
4408,4408,4961077579,30.6917042,104.1423799
4409,4409,4961077580,30.6934304,104.1441519
4410,4410,4961077582,30.6962363,104.1374307
4411,4411,4961077584,30.6961652,104.1375225
4412,4412,4961077595,30.7047376,104.1437215
4413,4413,4961077596,30.7044973,104.1434313
4414,4414,4961077597,30.6954584,104.1366469
4415,4415,4961077600,30.6953873,104.1367323
4416,4416,4961077603,30.6937772,104.1397406
4417,4417,4961077604,30.69369,104.1396388
4418,4418,4961077609,30.6956533,104.1371574
4419,4419,4961077610,30.6957436,104.1372471
4420,4420,4961077613,30.6959504,104.1369849
4421,4421,4961077615,30.6844225,104.1439373
4422,4422,4961077617,30.6880764,104.1386876
4423,4423,4961077618,30.6879795,104.138588
4424,4424,4961077621,30.6838963,104.143393
4425,4425,4961077623,30.689165,104.1398066
4426,4426,4961077624,30.6852741,104.1387307
4427,4427,4961077625,30.6838968,104.1405027
4428,4428,4961077626,30.6825807,104.1420461
4429,4429,4961077627,30.6859049,104.1514639
4430,4430,4961077634,30.6857329,104.1513139
4431,4431,4961077635,30.6857137,104.151642
4432,4432,4961077636,30.6854432,104.1517348
4433,4433,4961077640,30.6846677,104.1533431
4434,4434,4961077643,30.6847876,104.1535217
4435,4435,4961077647,30.6849629,104.1533199
4436,4436,4961077651,30.6856205,104.1519562
4437,4437,4961077653,30.6855784,104.1515675
4438,4438,4961077657,30.6831099,104.1501139
4439,4439,4961077659,30.6811584,104.148837
4440,4440,4961077660,30.6810426,104.1490947
4441,4441,4961077685,30.6782409,104.1494601
4442,4442,4961077689,30.6797131,104.150047
4443,4443,4961077711,30.6797384,104.1517872
4444,4444,4961077720,30.6770549,104.1510841
4445,4445,4961077728,30.6759049,104.1485489
4446,4446,4961603078,30.7098379,104.1451721
4447,4447,4961603079,30.7111395,104.1453268
4448,4448,4961603082,30.7070043,104.1445134
4449,4449,4961603083,30.7070389,104.1443878
4450,4450,4961603086,30.7108315,104.1450992
4451,4451,4961603087,30.7117746,104.1451468
4452,4452,4961603102,30.7122824,104.1389676
4453,4453,4961603103,30.7120462,104.1394984
4454,4454,4961603109,30.7119924,104.1407072
4455,4455,4961603115,30.7111481,104.1436934
4456,4456,4961603144,30.7111061,104.1449559
4457,4457,4961603146,30.7108728,104.1469865
4458,4458,4961603147,30.7065413,104.1443985
4459,4459,4961603158,30.7109016,104.1457601
4460,4460,4961603167,30.7065695,104.1442034
4461,4461,4961603168,30.7110906,104.1470407
4462,4462,4961603170,30.7116373,104.1447709
4463,4463,4961603210,30.7119918,104.1428393
4464,4464,4961603213,30.7122303,104.14073
4465,4465,4963049756,30.6390423,104.1217292
4466,4466,4963049778,30.6392445,104.1326552
4467,4467,4963049791,30.6394824,104.131299
4468,4468,4963049816,30.6401462,104.1197669
4469,4469,4963049819,30.6406891,104.1186495
4470,4470,4963049820,30.6391652,104.1217801
4471,4471,4963050166,30.6388238,104.1277894
4472,4472,4963050174,30.6391694,104.1312446
4473,4473,4964134694,30.7056882,104.0211108
4474,4474,4964134701,30.7053923,104.0206753
4475,4475,4964134710,30.7078091,104.0148026
4476,4476,4964134711,30.7075479,104.0135389
4477,4477,4964134712,30.7087777,104.0187191
4478,4478,4964134713,30.7094728,104.0189677
4479,4479,4964134714,30.7099253,104.018698
4480,4480,4964134715,30.7101028,104.0179797
4481,4481,4964134716,30.7102356,104.0177739
4482,4482,4964134717,30.7093854,104.0176164
4483,4483,4964134718,30.708881,104.0177896
4484,4484,4964134719,30.7087152,104.0186144
4485,4485,4964134720,30.709277,104.0174012
4486,4486,4964137427,30.7087684,104.0175681
4487,4487,4964137428,30.7101195,104.0190795
4488,4488,4964137434,30.7096924,104.0194006
4489,4489,4964170799,30.6517372,104.154816
4490,4490,4964170818,30.6494612,104.1543618
4491,4491,4964171128,30.651708,104.1545576
4492,4492,4964171137,30.6508918,104.1567488
4493,4493,4964171140,30.650254,104.1586641
4494,4494,4964171144,30.651147,104.15603
4495,4495,4964171146,30.6508747,104.1558386
4496,4496,4964171150,30.6501907,104.1585545
4497,4497,4964171151,30.6558506,104.156739
4498,4498,4964171152,30.6542757,104.1559982
4499,4499,4964171158,30.651867,104.1546334
4500,4500,4964171166,30.650854,104.1540874
4501,4501,4964171168,30.6504415,104.1542299
4502,4502,4964171175,30.6502952,104.155682
4503,4503,4964171178,30.650632,104.1564216
4504,4504,4964171184,30.6512336,104.1515118
4505,4505,4964171194,30.6506144,104.1560232
4506,4506,4964171204,30.6525218,104.1559984
4507,4507,4964171205,30.6550127,104.1568289
4508,4508,4964171206,30.6561184,104.1571207
4509,4509,4964171207,30.6501912,104.1545282
4510,4510,4964171208,30.6495737,104.1545585
4511,4511,4964171209,30.6497821,104.1549059
4512,4512,4964171210,30.650234,104.1552368
4513,4513,4964171211,30.6526975,104.155631
4514,4514,4964171212,30.6520952,104.1551936
4515,4515,4964171213,30.6518476,104.1558364
4516,4516,4964171214,30.6525277,104.1558583
4517,4517,4964171220,30.6513214,104.1538254
4518,4518,4964171334,30.6509038,104.1544983
4519,4519,4964171343,30.6506192,104.1546754
4520,4520,4967265403,30.6542761,104.0945981
4521,4521,4967265404,30.6524028,104.0934424
4522,4522,4967265405,30.6504193,104.0923058
4523,4523,4967265407,30.6503525,104.0924104
4524,4524,4967265408,30.6523033,104.0936665
4525,4525,4967265410,30.7021509,104.0030968
4526,4526,4967265415,30.7021133,104.0052277
4527,4527,4967265420,30.7045843,104.0033762
4528,4528,4967265721,30.70298,104.0032296
4529,4529,4967265723,30.7043606,104.0041177
4530,4530,4967265727,30.6989695,104.0078814
4531,4531,4967265743,30.703265,104.0045977
4532,4532,4967265745,30.6998298,104.0071361
4533,4533,4967265752,30.702427,104.0054921
4534,4534,4967265753,30.7026454,104.0054497
4535,4535,4967265754,30.7040724,104.0057582
4536,4536,4967265757,30.7036214,104.0051032
4537,4537,4967265758,30.7040894,104.0047192
4538,4538,4967265766,30.7023098,104.0051202
4539,4539,4967265770,30.7055098,104.0073112
4540,4540,4967265774,30.7058479,104.0076694
4541,4541,4967265775,30.7081734,104.0151494
4542,4542,4967265776,30.7076058,104.0142672
4543,4543,4967265777,30.7070411,104.012388
4544,4544,4971612100,30.6313894,104.142828
4545,4545,4971612101,30.6347871,104.1384185
4546,4546,4971612111,30.6350019,104.1386184
4547,4547,4971612125,30.6325824,104.1381455
4548,4548,4971612128,30.6315955,104.140907
4549,4549,4971612129,30.6314976,104.1411817
4550,4550,4971612151,30.6308681,104.1365253
4551,4551,4971612153,30.6284108,104.1323302
4552,4552,4971612154,30.6284903,104.1321096
4553,4553,4971612180,30.6273516,104.1343816
4554,4554,4971612184,30.6237318,104.1426213
4555,4555,4971612196,30.6177765,104.1411013
4556,4556,4971612218,30.631271,104.1431553
4557,4557,4971612226,30.6310345,104.1468776
4558,4558,4971612227,30.6327618,104.1477854
4559,4559,4971612228,30.6306327,104.1460455
4560,4560,4971612244,30.6239419,104.1435238
4561,4561,4971612254,30.6266885,104.1446177
4562,4562,4971612263,30.6276546,104.1439927
4563,4563,4971612270,30.6271435,104.1442287
4564,4564,4971612278,30.6295197,104.1455219
4565,4565,4971612279,30.630683,104.1462576
4566,4566,4971612283,30.6255204,104.1384672
4567,4567,4971612288,30.624356,104.1427726
4568,4568,4971612289,30.6244021,104.1421896
4569,4569,4971612291,30.6240645,104.1424393
4570,4570,4971612297,30.6293345,104.1294486
4571,4571,4971612298,30.6300404,104.1280616
4572,4572,4971612304,30.6246886,104.1409832
4573,4573,4971612305,30.6243775,104.1415408
4574,4574,4971612307,30.6261997,104.137859
4575,4575,4971612309,30.625795,104.1379899
4576,4576,4971910121,30.6275375,104.1337189
4577,4577,4971910122,30.6269327,104.1351534
4578,4578,4971910127,30.6277871,104.1338496
4579,4579,4971910131,30.6284571,104.1314924
4580,4580,4971910132,30.6278014,104.131706
4581,4581,4971910133,30.6276866,104.132002
4582,4582,4971910134,30.6278037,104.1330593
4583,4583,4971910135,30.6281942,104.1328349
4584,4584,4971910136,30.6288561,104.1324838
4585,4585,4971910137,30.6287905,104.1322418
4586,4586,4971910138,30.6286238,104.1317113
4587,4587,4971910139,30.6318746,104.1337405
4588,4588,4971910141,30.6384802,104.1369587
4589,4589,4971910164,30.6337845,104.1421269
4590,4590,4971910177,30.633202,104.1437485
4591,4591,4971910178,30.637213,104.1372402
4592,4592,4971910181,30.6372328,104.1445489
4593,4593,4971910191,30.6375514,104.1447603
4594,4594,4971910195,30.6377409,104.1451633
4595,4595,4971910212,30.6378017,104.1459433
4596,4596,4971910329,30.6382969,104.1446278
4597,4597,4971910330,30.6381264,104.1441706
4598,4598,4971910335,30.6353986,104.1426975
4599,4599,4971910336,30.6352344,104.1426411
4600,4600,4971910338,30.6363354,104.1399312
4601,4601,4971910339,30.6373881,104.1368974
4602,4602,4971910343,30.6371435,104.1364041
4603,4603,4971910346,30.6372978,104.1368379
4604,4604,4971910355,30.636112,104.1359652
4605,4605,4971910356,30.6361894,104.1357521
4606,4606,4971910360,30.6372155,104.1321316
4607,4607,4971910362,30.6372646,104.1315449
4608,4608,4971919863,30.6270757,104.1412551
4609,4609,4971919865,30.619369,104.120061
4610,4610,4971919883,30.6197534,104.1192114
4611,4611,4971919889,30.6372655,104.1286394
4612,4612,4972894335,30.6145479,104.0384557
4613,4613,4972894338,30.6170293,104.0337994
4614,4614,4972894339,30.6185114,104.0321419
4615,4615,4972899551,30.6180476,104.0455301
4616,4616,4972899558,30.6207852,104.0502451
4617,4617,4972899562,30.6229532,104.0516068
4618,4618,4972899566,30.6208285,104.0549692
4619,4619,4972899575,30.632518,104.049449
4620,4620,4972899578,30.6327338,104.0490138
4621,4621,4972899580,30.6331037,104.0482294
4622,4622,4972899582,30.632923,104.0486127
4623,4623,4972899586,30.6335436,104.0437864
4624,4624,4972899594,30.6305593,104.0450612
4625,4625,4973209502,30.6143374,104.0429888
4626,4626,4973209503,30.614432,104.0433815
4627,4627,4978440956,30.6801179,104.0774128
4628,4628,4978440957,30.6810931,104.0745432
4629,4629,4978440960,30.6806552,104.0759826
4630,4630,4978441006,30.6888068,104.1164095
4631,4631,4978441007,30.6941952,104.1092441
4632,4632,4978441008,30.6850284,104.1213947
4633,4633,4978441009,30.683107,104.1242087
4634,4634,4978441012,30.6747875,104.1348768
4635,4635,4978441016,30.6849585,104.121768
4636,4636,4978441017,30.6846309,104.1220827
4637,4637,4978441018,30.6815365,104.1262176
4638,4638,4978441019,30.6818026,104.1258505
4639,4639,4978441020,30.6813677,104.1261687
4640,4640,4978441421,30.6817252,104.1257568
4641,4641,4978441422,30.6848282,104.1216211
4642,4642,4978441423,30.6841793,104.1225101
4643,4643,4981594485,30.6299603,103.9918807
4644,4644,4981594488,30.6303768,103.9932471
4645,4645,4981594492,30.6313773,103.9954007
4646,4646,4981594499,30.6325135,103.9966377
4647,4647,4981594500,30.633124,103.9979585
4648,4648,4981594513,30.6325518,103.9982004
4649,4649,4981594514,30.6334946,103.99599
4650,4650,4981598321,30.6279265,104.0004516
4651,4651,4981598329,30.6307748,103.9977574
4652,4652,4981598330,30.6308861,103.997826
4653,4653,4981598350,30.6325286,103.9954894
4654,4654,4981598360,30.632361,103.9959576
4655,4655,4981598378,30.6337508,104.0001428
4656,4656,4981598380,30.631136,103.9945898
4657,4657,4981598386,30.6316651,103.9964232
4658,4658,4981598406,30.6359973,103.9941445
4659,4659,4981598412,30.6330795,103.997452
4660,4660,4981598530,30.6310184,103.9967487
4661,4661,4981598533,30.6298822,103.9976214
4662,4662,4981598540,30.6280768,103.9996395
4663,4663,4981598541,30.6274563,104.000732
4664,4664,4986763106,30.6266186,104.1196343
4665,4665,4986763113,30.6334426,104.1219469
4666,4666,4986763114,30.6298325,104.1399199
4667,4667,4986763117,30.6307618,104.1373134
4668,4668,4986764524,30.6206684,104.1335339
4669,4669,4986764528,30.618962,104.1323322
4670,4670,4986764529,30.6221694,104.1297009
4671,4671,4986764531,30.6202186,104.1282468
4672,4672,4986764535,30.6201963,104.129606
4673,4673,4986764536,30.6208091,104.1292225
4674,4674,4986764538,30.6173806,104.1282107
4675,4675,4986764539,30.6146845,104.1276114
4676,4676,4986764540,30.6147453,104.127464
4677,4677,4986764547,30.618712,104.1251177
4678,4678,4986764554,30.6195476,104.1285393
4679,4679,4986764558,30.6201292,104.1280681
4680,4680,4986764561,30.619986,104.1289929
4681,4681,4986764563,30.6228998,104.1297755
4682,4682,4986764565,30.6203393,104.128788
4683,4683,4986764566,30.6195635,104.1288704
4684,4684,4986764568,30.6208418,104.1289555
4685,4685,4986764569,30.6306151,104.1270386
4686,4686,4986764575,30.6275256,104.1232377
4687,4687,4986764578,30.6368542,104.1338181
4688,4688,4986764579,30.6366954,104.1337377
4689,4689,4986764580,30.6292113,104.1301116
4690,4690,4986764581,30.6290033,104.1300114
4691,4691,4986764582,30.6329409,104.1251719
4692,4692,4986764585,30.6320693,104.126866
4693,4693,4986764586,30.631196,104.1286533
4694,4694,4986764587,30.6304726,104.1307063
4695,4695,4986764589,30.6354299,104.1284937
4696,4696,4986764590,30.6363852,104.12856
4697,4697,4986764591,30.6353723,104.1331041
4698,4698,4986764592,30.6360861,104.1310197
4699,4699,4986764593,30.633926,104.134701
4700,4700,4986764598,30.634287,104.132573
4701,4701,4986764603,30.6347815,104.1303789
4702,4702,4986764604,30.6361354,104.1266194
4703,4703,4986764609,30.6328697,104.1318793
4704,4704,4986764615,30.6338942,104.1299227
4705,4705,4986764616,30.634521,104.1280535
4706,4706,4986764617,30.6351342,104.1263044
4707,4707,4986764618,30.6318315,104.1313713
4708,4708,4986764619,30.6325517,104.1292802
4709,4709,4986764620,30.6331986,104.1274129
4710,4710,4986764621,30.6337462,104.1258973
4711,4711,4987534932,30.6228186,104.0148388
4712,4712,4987534933,30.6228829,104.0147805
4713,4713,4987534935,30.6252287,104.012607
4714,4714,4987534952,30.6174542,104.009295
4715,4715,4987534953,30.6175186,104.0092058
4716,4716,4987534962,30.622065,104.006195
4717,4717,4987534963,30.6232412,104.0076567
4718,4718,4987534964,30.6227155,104.0071752
4719,4719,4987534974,30.6199038,103.9980875
4720,4720,4987534979,30.6174179,104.0147686
4721,4721,4987534985,30.6217372,104.0036956
4722,4722,4987534990,30.6185869,104.0064884
4723,4723,4987534991,30.6218064,104.0048101
4724,4724,4987535019,30.6266765,104.0095289
4725,4725,4987535024,30.6291307,104.0064751
4726,4726,4987535027,30.6370795,104.0115969
4727,4727,4987535028,30.6287477,104.0117356
4728,4728,4987535030,30.62724,104.013872
4729,4729,4987535034,30.6326239,104.01468
4730,4730,4987535035,30.6337963,104.0136077
4731,4731,4987535038,30.6311871,104.0091674
4732,4732,4987535039,30.6303759,104.0079777
4733,4733,4987535051,30.6329772,104.0068797
4734,4734,4987535052,30.6360258,104.0041525
4735,4735,4987535057,30.6348848,104.0106875
4736,4736,4987535058,30.632941,104.0123478
4737,4737,4987535059,30.6305476,104.0142447
4738,4738,4987536531,30.6263942,103.998697
4739,4739,4987536534,30.6284653,104.0028014
4740,4740,4987536536,30.6272469,104.0007847
4741,4741,4987536537,30.6274067,104.0005277
4742,4742,4987536539,30.627694,104.0011409
4743,4743,4987536540,30.6275405,104.0013681
4744,4744,4987536549,30.6432779,103.9973115
4745,4745,4987536551,30.6416522,103.994315
4746,4746,4987536556,30.6443371,103.9951947
4747,4747,4987536557,30.6430199,103.9924467
4748,4748,4987536558,30.6457402,103.9937186
4749,4749,4987536566,30.6434555,103.9974209
4750,4750,4987536572,30.6424125,103.9960101
4751,4751,4989782355,30.6838674,104.0588924
4752,4752,4989782356,30.6837257,104.0589596
4753,4753,4989782374,30.6839536,104.0604164
4754,4754,4992013246,30.6216249,104.0743958
4755,4755,4992013258,30.6188807,104.0746305
4756,4756,4992013260,30.6145225,104.0748491
4757,4757,4992013276,30.6219523,104.0745864
4758,4758,4992013284,30.6228098,104.0778717
4759,4759,4998878844,30.6202513,104.142905
4760,4760,5002301679,30.6596024,104.0191743
4761,4761,5002301680,30.6606198,104.0196897
4762,4762,5002301690,30.661785,104.019659
4763,4763,5002301692,30.6634053,104.0195899
4764,4764,5002301693,30.6648392,104.0194244
4765,4765,5002301699,30.6887376,104.0334194
4766,4766,5002301700,30.6890011,104.0330673
4767,4767,5002301701,30.6909942,104.0356932
4768,4768,5002301702,30.6906243,104.0352525
4769,4769,5002301703,30.6895617,104.0339233
4770,4770,5002301704,30.6897735,104.0343244
4771,4771,5002301705,30.6921862,104.0370619
4772,4772,5002301707,30.6923519,104.0371635
4773,4773,5013455446,30.6151252,104.057327
4774,4774,5053143821,30.7123557,104.005345
4775,4775,5053143822,30.7124187,104.0054782
4776,4776,5053143823,30.7137434,104.0089683
4777,4777,5053143824,30.7148013,104.0116119
4778,4778,5053143825,30.7157976,104.0141872
4779,4779,5053143826,30.7158629,104.0142622
4780,4780,5053143827,30.7071468,103.9956726
4781,4781,5053143834,30.7025755,104.0027377
4782,4782,5053143855,30.7072463,104.0010684
4783,4783,5053143856,30.7096969,104.0072152
4784,4784,5053143857,30.7080048,104.0028033
4785,4785,5053143858,30.7073131,104.0009842
4786,4786,5053143860,30.7090096,103.9988467
4787,4787,5055908239,30.6672587,104.1200787
4788,4788,5055908246,30.7115055,104.1525822
4789,4789,5055908251,30.7107414,104.1599811
4790,4790,5055908260,30.7089994,104.160064
4791,4791,5055908263,30.7104168,104.1566011
